fight_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url_x,event_name,event_date,event_city,event_state,event_country,event_url,fight_stat_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url_y,fighter_f_name_fighter2,fighter_l_name_fighter2,fighter_nickname_fighter2,fighter_height_cm_fighter2,fighter_weight_lbs_fighter2,fighter_reach_cm_fighter2,fighter_stance_fighter2,fighter_dob_fighter2,fighter_w_fighter2,fighter_l_fighter2,fighter_d_fighter2,fighter_nc_dq_fighter2,fighter_url_fighter2,fighter_id,fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_nickname_fighter1,fighter_height_cm_fighter1,fighter_weight_lbs_fighter1,fighter_reach_cm_fighter1,fighter_stance_fighter1,fighter_dob_fighter1,fighter_w_fighter1,fighter_l_fighter1,fighter_d_fighter1,fighter_nc_dq_fighter1,fighter_url_fighter1
2672,Yves Lavigne,3017.0,2235.0,3017.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:06,http://ufcstats.com/fight-details/002c1562708ac307,UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ca265dfe8323db3,5344,1.0,69.0,40.0,67.0,38.0,2.0,1.0,1.0,0.0,0:37,http://ufcstats.com/fight-details/002c1562708ac307,Tony,Ferguson,El Cucuy,180.34,155.0,193.04,Orthodox,1984-02-12,26,9,0,,http://ufcstats.com/fighter-details/22a92d7f62195791,2235,Katsunori,Kikuno,,172.72,145.0,167.64,Orthodox,1981-10-31,24,8,2,,http://ufcstats.com/fighter-details/44470bfd9483c7ad
2408,Kerry Hatley,3017.0,1032.0,3017.0,3,F,Lightweight,M,Submission,D'Arce Choke On Ground,1,1:52,http://ufcstats.com/fight-details/58b7b23b46f4ccd6,UFC 166: Velasquez vs Dos Santos 3,2013-10-19,Houston,Texas,USA,http://ufcstats.com/event-details/eae4aec1a5a8ff01,4816,0.0,18.0,7.0,15.0,5.0,0.0,0.0,1.0,0.0,0:17,http://ufcstats.com/fight-details/58b7b23b46f4ccd6,Tony,Ferguson,El Cucuy,180.34,155.0,193.04,Orthodox,1984-02-12,26,9,0,,http://ufcstats.com/fighter-details/22a92d7f62195791,1032,Mike,Rio,The Wolverine,177.8,155.0,177.8,Orthodox,1981-07-06,10,5,0,,http://ufcstats.com/fighter-details/af90b10c785ced3e
2260,Kevin Mulhall,358.0,1032.0,358.0,3,F,Lightweight,M,Submission,Arm Triangle From Half Guard,1,3:08,http://ufcstats.com/fight-details/91f33ac24fb39eca,UFC on FX: Belfort vs. Rockhold,2013-05-18,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/030f08370fd1c2bb,4520,0.0,9.0,6.0,8.0,5.0,1.0,1.0,1.0,0.0,0:57,http://ufcstats.com/fight-details/91f33ac24fb39eca,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,1032,Mike,Rio,The Wolverine,177.8,155.0,177.8,Orthodox,1981-07-06,10,5,0,,http://ufcstats.com/fighter-details/af90b10c785ced3e
2529,Herb Dean,3349.0,1032.0,3349.0,3,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",2,4:56,http://ufcstats.com/fight-details/3f1d1bd33a296f26,UFC on FOX: Henderson vs Thomson,2014-01-25,Chicago,Illinois,USA,http://ufcstats.com/event-details/a8d521d913df4e31,5058,2.0,111.0,51.0,104.0,46.0,1.0,1.0,1.0,0.0,1:26,http://ufcstats.com/fight-details/3f1d1bd33a296f26,Daron,Cruickshank,Detroit Superstar,172.72,155.0,182.88,Switch,1985-06-11,18,10,0,1.0,http://ufcstats.com/fighter-details/5f99b2bafb10305f,1032,Mike,Rio,The Wolverine,177.8,155.0,177.8,Orthodox,1981-07-06,10,5,0,,http://ufcstats.com/fighter-details/af90b10c785ced3e
1770,Chris Tognoni,3017.0,3119.0,3017.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/381b2df85ac06615,The Ultimate Fighter: Team Bisping vs Team Miller Finale,2011-12-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1f5f75658551f2d3,3540,0.0,234.0,62.0,232.0,61.0,1.0,1.0,1.0,0.0,0:10,http://ufcstats.com/fight-details/381b2df85ac06615,Tony,Ferguson,El Cucuy,180.34,155.0,193.04,Orthodox,1984-02-12,26,9,0,,http://ufcstats.com/fighter-details/22a92d7f62195791,3119,Yves,Edwards,,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
530,Mario Yamasaki,2520.0,3119.0,2520.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,2,1:52,http://ufcstats.com/fight-details/0cc225bf45697271,UFC 58: USA vs Canada,2006-03-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0e9869d712e81f8f,1060,0.0,67.0,31.0,58.0,22.0,0.0,0.0,1.0,0.0,0:22,http://ufcstats.com/fight-details/0cc225bf45697271,Mark,Hominick,The Machine,172.72,145.0,172.72,Orthodox,1982-07-22,20,12,0,,http://ufcstats.com/fighter-details/0a97691039c4bbfb,3119,Yves,Edwards,,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
1515,Jon Schorle,1761.0,3119.0,3119.0,3,F,Lightweight,M,Submission,"Rear Naked Choke
      Technical Submission",2,4:33,http://ufcstats.com/fight-details/ab8b506dd2277da3,UFC Fight Night: Fight for the Troops 2,2011-01-22,Killeen,Texas,USA,http://ufcstats.com/event-details/282fa667ff9c51ed,3030,0.0,112.0,55.0,72.0,16.0,9.0,2.0,0.0,0.0,2:52,http://ufcstats.com/fight-details/ab8b506dd2277da3,Cody,McKenzie,,182.88,155.0,182.88,Switch,1987-12-16,16,10,0,,http://ufcstats.com/fighter-details/7be63795363029e8,3119,Yves,Edwards,,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
584,John McCarthy,539.0,3119.0,539.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,2,5:00,http://ufcstats.com/fight-details/4000e1f32058796a,UFC 61: Bitter Rivals,2006-07-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f70144caea5c4c80,1168,0.0,109.0,76.0,57.0,28.0,6.0,3.0,1.0,0.0,5:40,http://ufcstats.com/fight-details/4000e1f32058796a,Joe,Stevenson,Daddy,170.18,145.0,177.8,Orthodox,1982-06-15,33,16,0,,http://ufcstats.com/fighter-details/79899ecf62020f6d,3119,Yves,Edwards,,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
319,Larry Landless,319.0,3119.0,319.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1228c4297882e8ba,UFC 37: High Impact,2002-05-10,Bossier City,Louisiana,USA,http://ufcstats.com/event-details/9fd1f08dd4aec14a,638,0.0,81.0,58.0,32.0,19.0,6.0,3.0,1.0,2.0,6:48,http://ufcstats.com/fight-details/1228c4297882e8ba,Caol,Uno,Uno Shoten,170.18,155.0,177.8,Southpaw,1975-05-08,33,19,5,,http://ufcstats.com/fighter-details/eb1723480fa2f96c,3119,Yves,Edwards,,175.26,155.0,185.42,Southpaw,1976-09-30,42,22,1,1.0,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
1695,Tom Johnson,3017.0,1038.0,3017.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Jaw Injury,1,5:00,http://ufcstats.com/fight-details/3f7c7917a57d2782,UFC 135: Jones vs Rampage,2011-09-24,Denver,Colorado,USA,http://ufcstats.com/event-details/73ef22f25d0f70e2,3390,0.0,82.0,31.0,82.0,31.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/3f7c7917a57d2782,Tony,Ferguson,El Cucuy,180.34,155.0,193.04,Orthodox,1984-02-12,26,9,0,,http://ufcstats.com/fighter-details/22a92d7f62195791,1038,Aaron,Riley,,172.72,155.0,175.26,Southpaw,1980-12-09,30,14,1,,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
1216,Marc Goddard,1284.0,1038.0,1284.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,2,4:38,http://ufcstats.com/fight-details/b4ebb7576e9745e7,UFC 105: Couture vs Vera,2009-11-14,Manchester,England,United Kingdom,http://ufcstats.com/event-details/fa8b9e6b0c2269f8,2432,0.0,135.0,70.0,122.0,59.0,0.0,0.0,0.0,0.0,0:53,http://ufcstats.com/fight-details/b4ebb7576e9745e7,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,http://ufcstats.com/fighter-details/4f732e58ed907eff,1038,Aaron,Riley,,172.72,155.0,175.26,Southpaw,1980-12-09,30,14,1,,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
1077,Rick Fike,1498.0,1038.0,1498.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:44,http://ufcstats.com/fight-details/21b02cb26307ac0f,UFC 96: Jackson vs Jardine,2009-03-07,Columbus,Ohio,USA,http://ufcstats.com/event-details/29b5791e51e7e832,2154,1.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/21b02cb26307ac0f,Shane,Nelson,Sugar,175.26,155.0,177.8,Southpaw,1984-11-29,16,7,0,,http://ufcstats.com/fighter-details/2db7fa8db6bc9632,1038,Aaron,Riley,,172.72,155.0,175.26,Southpaw,1980-12-09,30,14,1,,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
3104,Dan Miragliotta,3478.0,3445.0,3478.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9eb92b670eebdcd4,UFC Fight Night: Mendes vs Lamas,2015-04-04,Fairfax,Virginia,USA,http://ufcstats.com/event-details/16d09e800ad7ec79,6208,0.0,173.0,98.0,128.0,59.0,7.0,4.0,0.0,0.0,5:21,http://ufcstats.com/fight-details/9eb92b670eebdcd4,Michael,Chiesa,Maverick,185.42,170.0,190.5,Southpaw,1987-12-07,18,7,0,,http://ufcstats.com/fighter-details/c58f51dedb310998,3445,Mitch,Clarke,Danger Zone,177.8,155.0,185.42,Orthodox,1985-11-24,11,5,0,,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
2670,Jason Herzog,2467.0,3445.0,3445.0,3,F,Lightweight,M,Submission,"D'Arce Choke From Bottom
      Technical Submission",2,0:57,http://ufcstats.com/fight-details/4ead27d52c14697a,UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ca265dfe8323db3,5340,0.0,40.0,31.0,19.0,13.0,1.0,1.0,2.0,0.0,4:31,http://ufcstats.com/fight-details/4ead27d52c14697a,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0,3445,Mitch,Clarke,Danger Zone,177.8,155.0,185.42,Orthodox,1985-11-24,11,5,0,,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
3667,John McCarthy,3154.0,3445.0,3154.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,0:25,http://ufcstats.com/fight-details/d39010c3511fb972,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/45a2ba3ef82b9700,7334,1.0,7.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,0:15,http://ufcstats.com/fight-details/d39010c3511fb972,Joe,Duffy,Irish,177.8,155.0,185.42,Orthodox,1988-02-18,16,5,0,,http://ufcstats.com/fighter-details/654ae722109a0d31,3445,Mitch,Clarke,Danger Zone,177.8,155.0,185.42,Orthodox,1985-11-24,11,5,0,,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
2673,Herb Dean,3478.0,358.0,3478.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1789d630e31e9c77,UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ca265dfe8323db3,5346,0.0,208.0,121.0,70.0,19.0,7.0,2.0,0.0,0.0,8:49,http://ufcstats.com/fight-details/1789d630e31e9c77,Michael,Chiesa,Maverick,185.42,170.0,190.5,Southpaw,1987-12-07,18,7,0,,http://ufcstats.com/fighter-details/c58f51dedb310998,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
5138,Frank Collazo,2576.0,358.0,2576.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c92308bbd6107b11,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,San Antonio,Texas,USA,http://ufcstats.com/event-details/9e0f28d1f639ad73,10276,0.0,92.0,26.0,91.0,25.0,1.0,0.0,0.0,0.0,0:20,http://ufcstats.com/fight-details/c92308bbd6107b11,Alexander,Hernandez,The Great Ape,175.26,145.0,182.88,Orthodox,1992-10-01,14,6,0,,http://ufcstats.com/fighter-details/262a7d06203657e6,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
4458,Kerry Hatley,250.0,358.0,250.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6ae96d1de3bb0506,UFC Fight Night: Cerrone vs. Medeiros,2018-02-18,Austin,Texas,USA,http://ufcstats.com/event-details/d181689653115b6a,8916,1.0,162.0,72.0,158.0,68.0,2.0,1.0,0.0,0.0,0:27,http://ufcstats.com/fight-details/6ae96d1de3bb0506,James,Vick,The Texecutioner,190.5,155.0,193.04,Orthodox,1987-02-23,13,5,0,,http://ufcstats.com/fighter-details/6256b2b1562cb8e1,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
3484,Herb Dean,1284.0,358.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d0dc419dc7acb7e2,UFC Fight Night: Dillashaw vs Cruz,2016-01-17,Boston,Massachusetts,USA,http://ufcstats.com/event-details/c6becb722706c7d8,6968,0.0,89.0,32.0,85.0,28.0,2.0,2.0,0.0,0.0,1:02,http://ufcstats.com/fight-details/d0dc419dc7acb7e2,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,http://ufcstats.com/fighter-details/4f732e58ed907eff,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
3323,Herb Dean,2114.0,358.0,358.0,3,F,Lightweight,M,KO/TKO,Punches to   From Back Control,1,2:43,http://ufcstats.com/fight-details/870a98d6f943d9b7,UFC Fight Night: Holloway vs Oliveira,2015-08-23,Saskatoon,Saskatchewan,Canada,http://ufcstats.com/event-details/2ce6541127b0e232,6646,0.0,17.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/870a98d6f943d9b7,Chad,Laprise,The Disciple,177.8,170.0,180.34,Orthodox,1986-07-23,13,4,0,,http://ufcstats.com/fighter-details/c03a5022f8439f2a,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
2058,Marc Goddard,397.0,358.0,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/297a3fe0edd6f1c5,UFC 153: Silva vs Bonnar,2012-10-13,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/96d173b7f92aa520,4116,0.0,134.0,96.0,63.0,36.0,6.0,5.0,2.0,0.0,6:37,http://ufcstats.com/fight-details/297a3fe0edd6f1c5,Gleison,Tibau,,177.8,155.0,180.34,Southpaw,1983-10-07,33,14,0,,http://ufcstats.com/fighter-details/75e5fec9f72910ef,358,Francisco,Trinaldo,Massaranduba,175.26,170.0,177.8,Southpaw,1978-08-24,28,9,0,,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
2177,John McCarthy,3478.0,2158.0,3478.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,2:29,http://ufcstats.com/fight-details/69f8e2ba5d1048d4,UFC 157: Rousey vs Carmouche,2013-02-23,Anaheim,California,USA,http://ufcstats.com/event-details/09c44b317c98bf96,4354,0.0,54.0,9.0,50.0,5.0,5.0,1.0,2.0,0.0,2:08,http://ufcstats.com/fight-details/69f8e2ba5d1048d4,Michael,Chiesa,Maverick,185.42,170.0,190.5,Southpaw,1987-12-07,18,7,0,,http://ufcstats.com/fighter-details/c58f51dedb310998,2158,Anton,Kuivanen,,172.72,155.0,182.88,Orthodox,1984-05-01,24,10,0,,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
1994,Josh Rosenthal,3445.0,2158.0,2158.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b616ec23516b7244,UFC 149: Faber vs Barao,2012-07-21,Calgary,Alberta,Canada,http://ufcstats.com/event-details/abbc4fc02e0d84b3,3988,0.0,52.0,29.0,24.0,6.0,8.0,3.0,1.0,1.0,4:26,http://ufcstats.com/fight-details/b616ec23516b7244,Mitch,Clarke,Danger Zone,177.8,155.0,185.42,Orthodox,1985-11-24,11,5,0,,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,2158,Anton,Kuivanen,,172.72,155.0,182.88,Orthodox,1984-05-01,24,10,0,,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
1936,Herb Dean,3478.0,2467.0,3478.0,3,T,Lightweight,M,Submission,"Rear Naked Choke
      Technical Submission",1,2:47,http://ufcstats.com/fight-details/1c245dc63a0b9d51,The Ultimate Fighter: Live Finale,2012-06-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/96087e90d900f0ef,3872,0.0,15.0,9.0,15.0,9.0,3.0,1.0,1.0,0.0,1:05,http://ufcstats.com/fight-details/1c245dc63a0b9d51,Michael,Chiesa,Maverick,185.42,170.0,190.5,Southpaw,1987-12-07,18,7,0,,http://ufcstats.com/fighter-details/c58f51dedb310998,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
4848,Keith Peterson,2070.0,2467.0,2467.0,5,F,Lightweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/b9c82dfde8b66e37,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/7a703c565ccaa18f,9696,0.0,319.0,121.0,296.0,102.0,5.0,3.0,0.0,0.0,5:25,http://ufcstats.com/fight-details/b9c82dfde8b66e37,Kevin,Lee,The Motown Phenom,175.26,170.0,195.58,Orthodox,1992-09-04,18,8,0,,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
4503,Dan Miragliotta,1436.0,2467.0,1436.0,5,T,Lightweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/eab7b76e177e1903,UFC 223: Khabib vs. Iaquinta,2018-04-07,Brooklyn,New York,USA,http://ufcstats.com/event-details/49e7e05f902479ca,9006,0.0,352.0,172.0,304.0,134.0,15.0,6.0,1.0,0.0,10:33,http://ufcstats.com/fight-details/eab7b76e177e1903,Khabib,Nurmagomedov,The Eagle,177.8,155.0,177.8,Orthodox,1988-09-20,29,0,0,,http://ufcstats.com/fighter-details/032cc3922d871c7f,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
3105,Keith Peterson,1819.0,2467.0,2467.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/634dbcef5111f939,UFC Fight Night: Mendes vs Lamas,2015-04-04,Fairfax,Virginia,USA,http://ufcstats.com/event-details/16d09e800ad7ec79,6210,0.0,173.0,86.0,170.0,83.0,0.0,0.0,0.0,0.0,0:25,http://ufcstats.com/fight-details/634dbcef5111f939,Jorge,Masvidal,Gamebred,180.34,170.0,187.96,Orthodox,1984-11-12,35,17,0,,http://ufcstats.com/fighter-details/47b9e0e7703a4868,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
3041,Marc Goddard,2102.0,2467.0,2467.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,2,3:34,http://ufcstats.com/fight-details/cbb4673397b5e96f,UFC 183: Silva vs Diaz,2015-01-31,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/43563a32c3f10e95,6082,0.0,86.0,32.0,86.0,32.0,1.0,0.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/cbb4673397b5e96f,Joe,Lauzon,,177.8,155.0,180.34,Orthodox,1984-05-22,28,16,0,,http://ufcstats.com/fighter-details/3bad7ef643840f67,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
2919,Leon Roberts,1284.0,2467.0,2467.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,2,1:39,http://ufcstats.com/fight-details/73954f3895cac499,UFC Fight Night: Rockhold vs Bisping,2014-11-07,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/371a1c91b24dec2b,5838,0.0,61.0,21.0,60.0,20.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/73954f3895cac499,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,http://ufcstats.com/fighter-details/4f732e58ed907eff,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
2361,Yves Lavigne,3369.0,2467.0,2467.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9cd973a0a6c1cd5c,UFC 164: Henderson vs Pettis 2,2013-08-31,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/980b4e712489098e,4722,0.0,158.0,47.0,155.0,45.0,6.0,0.0,0.0,0.0,1:08,http://ufcstats.com/fight-details/9cd973a0a6c1cd5c,Ryan,Couture,,177.8,155.0,185.42,Orthodox,1982-08-27,11,5,0,,http://ufcstats.com/fighter-details/46fd223e3ced39b3,2467,Al,Iaquinta,Raging,177.8,155.0,177.8,Orthodox,1987-04-30,14,7,1,,http://ufcstats.com/fighter-details/59279a7c978f7da0
3886,John Sharp,1810.0,2537.0,2537.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/0d33d43bee65d98f,UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Melbourne,Victoria,Australia,http://ufcstats.com/event-details/73e09f837f3b5ecc,7772,0.0,70.0,29.0,62.0,22.0,3.0,3.0,0.0,0.0,5:19,http://ufcstats.com/fight-details/0d33d43bee65d98f,Jake,Matthews,The Celtic Kid,180.34,170.0,185.42,Orthodox,1994-08-19,19,6,0,,http://ufcstats.com/fighter-details/a845f0735bc67405,2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
3677,Dan Miragliotta,688.0,2537.0,688.0,3,F,Lightweight,M,KO/TKO,Punch to Head On Ground,1,0:34,http://ufcstats.com/fight-details/6c4b3cca92fcb9c7,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/cd42bbe8887bba90,7354,1.0,8.0,6.0,8.0,6.0,1.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/6c4b3cca92fcb9c7,Joaquim,Silva,Netto BJJ,172.72,155.0,175.26,Southpaw,1989-02-05,12,5,0,,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
4036,Dan Miragliotta,2831.0,2537.0,2831.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:21,http://ufcstats.com/fight-details/8b4eeaa048361ba3,UFC 210: Cormier vs. Johnson 2,2017-04-08,Buffalo,New York,USA,http://ufcstats.com/event-details/e7bfdb5e0112891e,8072,1.0,13.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/8b4eeaa048361ba3,Gregor,Gillespie,The Gift,170.18,155.0,180.34,Orthodox,1986-11-13,14,1,0,,http://ufcstats.com/fighter-details/84ff027394f7e470,2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
4213,Neil Hall,2764.0,2537.0,2764.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,1,4:28,http://ufcstats.com/fight-details/b7ab4cd6ce7a71dd,UFC Fight Night: Volkov vs. Struve,2017-09-02,Rotterdam,Zuid-Holland,Netherlands,http://ufcstats.com/event-details/a3244e3238541482,8426,1.0,88.0,43.0,86.0,41.0,0.0,0.0,0.0,0.0,0:30,http://ufcstats.com/fight-details/b7ab4cd6ce7a71dd,Thibault,Gouti,GT,177.8,155.0,182.88,Orthodox,1987-02-27,12,5,0,,http://ufcstats.com/fighter-details/51e86de150ee8be6,2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
3279,Yves Lavigne,1474.0,2537.0,2537.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/23a75c0338d25abc,UFC on FOX: Dillashaw vs. Barao II,2015-07-25,Chicago,Illinois,USA,http://ufcstats.com/event-details/0c3838c8f7c620c2,6558,0.0,120.0,76.0,63.0,29.0,6.0,6.0,0.0,0.0,8:38,http://ufcstats.com/fight-details/23a75c0338d25abc,Ramsey,Nijem,,180.34,155.0,190.5,Orthodox,1988-04-01,9,6,0,,http://ufcstats.com/fighter-details/22aa91e402d0fe1f,2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
