fight_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fighter_f_name_fighter2,fighter_l_name_fighter2,fighter_nickname_fighter2,fighter_height_cm_fighter2,fighter_weight_lbs_fighter2,fighter_reach_cm_fighter2,fighter_stance_fighter2,fighter_dob_fighter2,fighter_w_fighter2,fighter_l_fighter2,fighter_d_fighter2,fighter_nc_dq_fighter2,fighter_f_name_fighter1,fighter_l_name_fighter1,fighter_nickname_fighter1,fighter_height_cm_fighter1,fighter_weight_lbs_fighter1,fighter_reach_cm_fighter1,fighter_stance_fighter1,fighter_dob_fighter1,fighter_w_fighter1,fighter_l_fighter1,fighter_d_fighter1,fighter_nc_dq_fighter1,fight_stat_id_x,fighter_id_x,knockdowns_x,total_strikes_att_x,total_strikes_succ_x,sig_strikes_att_x,sig_strikes_succ_x,takedown_att_x,takedown_succ_x,submission_att_x,reversals_x,ctrl_time_x,fighter_f_name_x,fighter_l_name_x,fighter_nickname_x,fighter_height_cm_x,fighter_weight_lbs_x,fighter_reach_cm_x,fighter_stance_x,fighter_dob_x,fighter_w_x,fighter_l_x,fighter_d_x,fighter_nc_dq_x,fight_stat_id_y,fighter_id_y,knockdowns_y,total_strikes_att_y,total_strikes_succ_y,sig_strikes_att_y,sig_strikes_succ_y,takedown_att_y,takedown_succ_y,submission_att_y,reversals_y,ctrl_time_y,fighter_f_name_y,fighter_l_name_y,fighter_nickname_y,fighter_height_cm_y,fighter_weight_lbs_y,fighter_reach_cm_y,fighter_stance_y,fighter_dob_y,fighter_w_y,fighter_l_y,fighter_d_y,fighter_nc_dq_y
4180.0,2260.0,263.0,1,3,F,Bantamweight,M,Submission,Armbar On Ground,1.0,2:18,Brian,Kelleher,Boom,167.64,135.0,167.64,Switch,1986-08-19,24.0,14.0,0.0,1.1536210680321872,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794,8360.0,2260.0,0.0,22.0,14.0,16.0,8.0,3.0,1.0,0.0,0.0,64.0,Brian,Kelleher,Boom,167.64,135.0,167.64,Switch,1986-08-19,24.0,14.0,0.0,1.1536210680321872,8359.0,263.0,0.0,15.0,5.0,15.0,5.0,0.0,0.0,2.0,0.0,7.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794
5623.0,1426.0,263.0,1,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Guard,1.0,4:40,Sean,O'Malley,Sugar,180.34,135.0,182.88,Switch,1994-10-24,17.0,1.0,0.0,1.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794,11246.0,1426.0,0.0,21.0,10.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,Sean,O'Malley,Sugar,180.34,135.0,182.88,Switch,1994-10-24,17.0,1.0,0.0,1.0,11245.0,263.0,0.0,30.0,18.0,30.0,18.0,0.0,0.0,0.0,0.0,11.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794
4282.0,2008.0,263.0,0,3,F,Bantamweight,M,Decision,Unanimous,3.0,5:00,John,Lineker,Hands of Stone,160.02,135.0,170.18,Orthodox,1990-06-12,31.0,9.0,0.0,1.1536210680321872,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794,8564.0,2008.0,0.0,188.0,93.0,171.0,77.0,0.0,0.0,0.0,0.0,95.0,John,Lineker,Hands of Stone,160.02,135.0,170.18,Orthodox,1990-06-12,31.0,9.0,0.0,1.1536210680321872,8563.0,263.0,0.0,118.0,50.0,117.0,49.0,0.0,0.0,0.0,0.0,0.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794
2931.0,3808.0,263.0,0,3,F,Bantamweight,M,Decision,Unanimous,3.0,5:00,Marco,Beltran,Psycho,172.72,125.0,175.26,Orthodox,1986-05-18,8.0,6.0,0.0,1.1536210680321872,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794,5862.0,3808.0,0.0,104.0,70.0,62.0,31.0,4.0,1.0,0.0,1.0,348.0,Marco,Beltran,Psycho,172.72,125.0,175.26,Orthodox,1986-05-18,8.0,6.0,0.0,1.1536210680321872,5861.0,263.0,0.0,62.0,30.0,56.0,25.0,1.0,1.0,2.0,0.0,360.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794
4030.0,1208.0,263.0,1,3,F,Catch Weight,M,KO/TKO,Kick to Head At Distance,3.0,3:50,Brad,Pickett,One Punch,167.64,135.0,172.72,Orthodox,1978-09-24,25.0,14.0,0.0,1.1536210680321872,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794,8060.0,1208.0,0.0,132.0,65.0,113.0,51.0,4.0,2.0,0.0,0.0,211.0,Brad,Pickett,One Punch,167.64,135.0,172.72,Orthodox,1978-09-24,25.0,14.0,0.0,1.1536210680321872,8059.0,263.0,1.0,149.0,72.0,143.0,67.0,0.0,0.0,0.0,0.0,4.0,Marlon,Vera,Chito,172.72,135.0,177.8,Switch,1992-12-02,21.0,8.0,1.0,1.158326497128794
7107.0,1004.0,1307.0,1,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2.0,4:57,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Jonny,Parsons,The Sluggernaut,175.26,170.0,175.26,Orthodox,1991-09-06,9.0,2.0,0.0,1.158326497128794,14214.0,1004.0,0.0,134.0,44.0,133.0,44.0,2.0,0.0,0.0,0.0,5.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,14213.0,1307.0,2.0,133.0,69.0,124.0,63.0,0.0,0.0,0.0,0.0,86.0,Jonny,Parsons,The Sluggernaut,175.26,170.0,175.26,Orthodox,1991-09-06,9.0,2.0,0.0,1.158326497128794
6198.0,1004.0,3092.0,0,3,F,Welterweight,M,Decision,Split,3.0,5:00,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794,12396.0,1004.0,0.0,102.0,42.0,94.0,34.0,3.0,1.0,0.0,0.0,158.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,12395.0,3092.0,0.0,112.0,67.0,79.0,40.0,7.0,2.0,1.0,0.0,177.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794
6534.0,3250.0,3092.0,0,3,F,Welterweight,M,KO/TKO,Punch to Body At Distance,1.0,2:32,Jack,Della Maddalena,,180.34,170.0,185.42,Switch,1996-09-10,16.0,2.0,0.0,1.1536210680321872,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794,13068.0,3250.0,1.0,36.0,18.0,36.0,18.0,0.0,0.0,0.0,0.0,3.0,Jack,Della Maddalena,,180.34,170.0,185.42,Switch,1996-09-10,16.0,2.0,0.0,1.1536210680321872,13067.0,3092.0,0.0,24.0,7.0,24.0,7.0,2.0,1.0,1.0,0.0,25.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794
4269.0,3999.0,3092.0,1,3,F,Middleweight,M,Decision,Unanimous,3.0,5:00,Sam,Alvey,Smile'N,187.96,185.0,190.5,Southpaw,1986-05-06,33.0,18.0,1.0,1.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794,8538.0,3999.0,0.0,99.0,56.0,70.0,29.0,0.0,0.0,0.0,0.0,2.0,Sam,Alvey,Smile'N,187.96,185.0,190.5,Southpaw,1986-05-06,33.0,18.0,1.0,1.0,8537.0,3092.0,0.0,84.0,51.0,71.0,38.0,9.0,1.0,0.0,0.0,252.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794
5813.0,26.0,3092.0,1,3,F,Welterweight,M,Decision,Split,3.0,5:00,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.1536210680321872,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794,11626.0,26.0,0.0,190.0,114.0,114.0,44.0,1.0,1.0,0.0,0.0,126.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.1536210680321872,11625.0,3092.0,0.0,160.0,101.0,101.0,53.0,9.0,4.0,0.0,1.0,268.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794
4530.0,1683.0,3092.0,1,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Alberto,Mina,Soldier of God,182.88,170.0,195.58,Orthodox,1982-05-02,13.0,1.0,0.0,1.1536210680321872,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794,9060.0,1683.0,0.0,87.0,16.0,82.0,12.0,5.0,1.0,0.0,0.0,5.0,Alberto,Mina,Soldier of God,182.88,170.0,195.58,Orthodox,1982-05-02,13.0,1.0,0.0,1.1536210680321872,9059.0,3092.0,0.0,100.0,54.0,84.0,39.0,6.0,3.0,0.0,0.0,306.0,Ramazan,Emeev,Gorets,177.8,170.0,193.04,Southpaw,1987-05-23,20.0,6.0,0.0,1.158326497128794
5050.0,1004.0,1257.0,1,3,F,Welterweight,M,KO/TKO,Flying Knee Head,1.0,1:47,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0,10100.0,1004.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,10099.0,1257.0,1.0,11.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,2.0,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0
6512.0,1183.0,1257.0,1,3,F,Welterweight,M,Decision,Split,3.0,5:00,Santiago,Ponzinibbio,Argentine Dagger,182.88,170.0,185.42,Orthodox,1986-09-26,30.0,7.0,0.0,1.1536210680321872,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0,13024.0,1183.0,0.0,221.0,106.0,220.0,105.0,4.0,1.0,0.0,0.0,18.0,Santiago,Ponzinibbio,Argentine Dagger,182.88,170.0,185.42,Orthodox,1986-09-26,30.0,7.0,0.0,1.1536210680321872,13023.0,1257.0,0.0,216.0,110.0,216.0,110.0,0.0,0.0,0.0,0.0,1.0,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0
6067.0,1161.0,1257.0,1,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Niko,Price,The Hybrid,182.88,170.0,193.04,Orthodox,1989-09-29,15.0,7.0,0.0,2.0,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0,12134.0,1161.0,0.0,229.0,120.0,180.0,76.0,2.0,0.0,1.0,0.0,132.0,Niko,Price,The Hybrid,182.88,170.0,193.04,Orthodox,1989-09-29,15.0,7.0,0.0,2.0,12133.0,1257.0,0.0,180.0,115.0,154.0,92.0,6.0,3.0,2.0,0.0,167.0,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0
5412.0,870.0,1257.0,0,3,F,Welterweight,M,DQ,Illegal Knee on Ground,3.0,3:09,Diego,Sanchez,Nightmare,177.8,170.0,182.88,Southpaw,1981-12-31,31.0,13.0,0.0,1.1536210680321872,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0,10824.0,870.0,0.0,68.0,29.0,64.0,25.0,6.0,0.0,0.0,0.0,10.0,Diego,Sanchez,Nightmare,177.8,170.0,182.88,Southpaw,1981-12-31,31.0,13.0,0.0,1.1536210680321872,10823.0,1257.0,1.0,94.0,56.0,91.0,53.0,2.0,2.0,0.0,0.0,49.0,Michel,Pereira,Demolidor,185.42,185.0,185.42,Orthodox,1993-10-06,28.0,11.0,0.0,2.0
4955.0,1004.0,691.0,1,3,F,Welterweight,M,Submission,Armbar From Bottom Guard,3.0,2:37,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794,9910.0,1004.0,0.0,48.0,29.0,45.0,26.0,0.0,0.0,0.0,3.0,191.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,9909.0,691.0,0.0,56.0,35.0,38.0,19.0,5.0,3.0,4.0,0.0,373.0,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794
6004.0,1773.0,691.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794,12008.0,1773.0,0.0,157.0,110.0,74.0,37.0,5.0,3.0,1.0,0.0,483.0,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,12007.0,691.0,0.0,126.0,81.0,56.0,21.0,10.0,1.0,0.0,0.0,108.0,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794
2581.0,772.0,691.0,1,3,F,Middleweight,M,Decision,Unanimous,3.0,5:00,Brad,Scott,Bear,185.42,170.0,193.04,Orthodox,1989-06-24,11.0,6.0,0.0,1.1536210680321872,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794,5162.0,772.0,0.0,96.0,61.0,75.0,41.0,0.0,0.0,0.0,0.0,68.0,Brad,Scott,Bear,185.42,170.0,193.04,Orthodox,1989-06-24,11.0,6.0,0.0,1.1536210680321872,5161.0,691.0,0.0,158.0,114.0,73.0,36.0,15.0,3.0,0.0,0.0,318.0,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14.0,4.0,0.0,1.158326497128794
4647.0,1004.0,26.0,0,3,F,Welterweight,M,Decision,Split,3.0,5:00,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794,9294.0,1004.0,0.0,117.0,68.0,87.0,45.0,2.0,0.0,1.0,0.0,526.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,9293.0,26.0,0.0,99.0,63.0,64.0,33.0,5.0,2.0,5.0,1.0,162.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794
5310.0,1434.0,26.0,1,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,1.0,2:50,Abubakar,Nurmagomedov,,180.34,170.0,182.88,Orthodox,1989-11-13,17.0,4.0,1.0,1.1536210680321872,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794,10620.0,1434.0,0.0,34.0,22.0,9.0,4.0,1.0,1.0,0.0,0.0,110.0,Abubakar,Nurmagomedov,,180.34,170.0,182.88,Orthodox,1989-11-13,17.0,4.0,1.0,1.1536210680321872,10619.0,26.0,0.0,34.0,25.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794
4795.0,2029.0,26.0,0,3,F,Welterweight,M,KO/TKO,Kick to Body At Distance,3.0,4:07,Li,Jingliang,The Leech,182.88,170.0,180.34,Orthodox,1988-03-20,19.0,8.0,0.0,1.1536210680321872,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794,9590.0,2029.0,1.0,234.0,97.0,222.0,89.0,2.0,1.0,0.0,0.0,76.0,Li,Jingliang,The Leech,182.88,170.0,180.34,Orthodox,1988-03-20,19.0,8.0,0.0,1.1536210680321872,9589.0,26.0,1.0,185.0,74.0,184.0,73.0,4.0,0.0,0.0,0.0,49.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794
6146.0,1597.0,26.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Alex,Morono,The Great White,180.34,170.0,182.88,Orthodox,1990-08-16,23.0,8.0,0.0,1.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794,12292.0,1597.0,0.0,219.0,96.0,213.0,90.0,0.0,0.0,0.0,0.0,66.0,Alex,Morono,The Great White,180.34,170.0,182.88,Orthodox,1990-08-16,23.0,8.0,0.0,1.0,12291.0,26.0,0.0,210.0,91.0,205.0,86.0,2.0,1.0,0.0,0.0,39.0,David,Zawada,Sagat,182.88,170.0,190.5,Orthodox,1990-08-01,17.0,7.0,0.0,1.158326497128794
4489.0,1004.0,3083.0,0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1.0,2:12,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Oliver,Enkamp,,182.88,170.0,195.58,Switch,1991-08-10,7.0,2.0,0.0,1.158326497128794,8978.0,1004.0,1.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,2.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,8977.0,3083.0,0.0,14.0,8.0,12.0,7.0,1.0,0.0,0.0,0.0,24.0,Oliver,Enkamp,,182.88,170.0,195.58,Switch,1991-08-10,7.0,2.0,0.0,1.158326497128794
3591.0,1004.0,548.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794,7182.0,1004.0,0.0,119.0,66.0,112.0,60.0,0.0,0.0,0.0,0.0,65.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,7181.0,548.0,1.0,98.0,56.0,75.0,34.0,14.0,6.0,0.0,0.0,459.0,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794
3277.0,3337.0,548.0,0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1.0,0:43,Zak,Cummings,,182.88,205.0,190.5,Southpaw,1984-08-02,25.0,7.0,0.0,1.1536210680321872,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794,6554.0,3337.0,1.0,33.0,16.0,30.0,14.0,0.0,0.0,0.0,0.0,1.0,Zak,Cummings,,182.88,205.0,190.5,Southpaw,1984-08-02,25.0,7.0,0.0,1.1536210680321872,6553.0,548.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794
3732.0,1773.0,548.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794,7464.0,1773.0,0.0,82.0,55.0,39.0,15.0,15.0,4.0,1.0,0.0,426.0,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,22.0,12.0,0.0,1.1536210680321872,7463.0,548.0,0.0,88.0,45.0,65.0,23.0,1.0,0.0,0.0,0.0,92.0,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794
4110.0,2311.0,548.0,0,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Luke,Jumeau,The Jedi,180.34,170.0,182.88,Orthodox,1988-02-12,13.0,5.0,0.0,1.1536210680321872,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794,8220.0,2311.0,0.0,103.0,59.0,83.0,40.0,0.0,0.0,0.0,0.0,98.0,Luke,Jumeau,The Jedi,180.34,170.0,182.88,Orthodox,1988-02-12,13.0,5.0,0.0,1.1536210680321872,8219.0,548.0,0.0,103.0,63.0,83.0,44.0,11.0,1.0,0.0,0.0,340.0,Dominique,Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14.0,9.0,0.0,1.158326497128794
3420.0,1004.0,3364.0,0,3,F,Welterweight,M,Submission,"Triangle Choke From Bottom Guard
      Technical Submission",1.0,2:46,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794,6840.0,1004.0,0.0,21.0,8.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,Danny,Roberts,Hot Chocolate,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0,1.1536210680321872,6839.0,3364.0,0.0,30.0,14.0,27.0,11.0,1.0,1.0,0.0,0.0,43.0,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794
4047.0,3337.0,3364.0,0,3,F,Welterweight,M,Submission,Guillotine Choke After Drop to Ground,1.0,4:21,Zak,Cummings,,182.88,205.0,190.5,Southpaw,1984-08-02,25.0,7.0,0.0,1.1536210680321872,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794,8094.0,3337.0,0.0,72.0,25.0,72.0,25.0,0.0,0.0,2.0,0.0,11.0,Zak,Cummings,,182.88,205.0,190.5,Southpaw,1984-08-02,25.0,7.0,0.0,1.1536210680321872,8093.0,3364.0,0.0,41.0,23.0,41.0,23.0,1.0,1.0,0.0,0.0,5.0,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794
3515.0,170.0,3364.0,1,3,F,Welterweight,M,Decision,Unanimous,3.0,5:00,Jonavin,Webb,The Spyder,177.8,170.0,183.33033067611456,Orthodox,1989-04-28,9.0,2.0,0.0,1.0,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794,7030.0,170.0,0.0,93.0,36.0,77.0,21.0,8.0,3.0,0.0,0.0,34.0,Jonavin,Webb,The Spyder,177.8,170.0,183.33033067611456,Orthodox,1989-04-28,9.0,2.0,0.0,1.0,7029.0,3364.0,0.0,152.0,71.0,112.0,37.0,5.0,3.0,0.0,0.0,440.0,Nathan,Coy,Soulforce,177.8,170.0,175.26,Southpaw,1978-07-24,15.0,7.0,0.0,1.158326497128794
7106.0,3229.0,4005.0,1,3,F,Lightweight,M,Submission,D'Arce Choke From Side Control,2.0,4:26,Marc,Diakiese,Bonecrusher,177.8,155.0,185.42,Orthodox,1993-03-16,16.0,7.0,0.0,1.1536210680321872,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794,14212.0,3229.0,0.0,60.0,29.0,46.0,20.0,3.0,2.0,0.0,0.0,189.0,Marc,Diakiese,Bonecrusher,177.8,155.0,185.42,Orthodox,1993-03-16,16.0,7.0,0.0,1.1536210680321872,14211.0,4005.0,0.0,98.0,64.0,75.0,42.0,1.0,0.0,1.0,0.0,86.0,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794
4910.0,2434.0,4005.0,0,3,F,Lightweight,M,Decision,Unanimous,3.0,5:00,Damir,Ismagulov,Qazaq,177.8,155.0,187.96,Orthodox,1991-02-03,24.0,3.0,0.0,1.1536210680321872,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794,9820.0,2434.0,0.0,150.0,64.0,150.0,64.0,0.0,0.0,0.0,0.0,0.0,Damir,Ismagulov,Qazaq,177.8,155.0,187.96,Orthodox,1991-02-03,24.0,3.0,0.0,1.1536210680321872,9819.0,4005.0,0.0,127.0,38.0,127.0,38.0,0.0,0.0,0.0,0.0,0.0,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794
6375.0,350.0,4005.0,0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2.0,1:57,Arman,Tsarukyan,Ahalkalakets,170.18,155.0,182.88,Orthodox,1996-10-11,20.0,3.0,0.0,1.1536210680321872,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794,12750.0,350.0,0.0,122.0,93.0,53.0,36.0,2.0,2.0,0.0,0.0,368.0,Arman,Tsarukyan,Ahalkalakets,170.18,155.0,182.88,Orthodox,1996-10-11,20.0,3.0,0.0,1.1536210680321872,12749.0,4005.0,0.0,33.0,27.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,Joel,Alvarez,El Fenomeno,190.5,155.0,195.58,Orthodox,1993-03-02,20.0,3.0,0.0,1.158326497128794
